pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount
2014-06-14 13:39:00 UTC,-73.99959,40.73863,-74.00511999999999,40.72886,1,6.695199999999999
2014-06-14 13:39:00 UTC,-73.958925,40.763727,-73.958138,40.773337,1,6.549319610832749
2014-06-14 13:39:00 UTC,-73.96996,40.793912,-73.963747,40.768496999999996,1,9.023124323293883
2014-06-14 13:39:00 UTC,-73.955135,40.780062,-73.96334,40.762677000000004,1,8.602999999999998
2014-06-14 13:39:00 UTC,-73.981367,40.74415,-73.993107,40.733259999999994,1,7.303
2014-06-14 13:39:00 UTC,-73.97760799999999,40.749272,-73.97991800000001,40.739127,1,7.2404
2014-06-14 13:39:00 UTC,-74.005682,40.738755,-73.99507,40.73487,1,6.687091715348755
2014-06-14 13:39:00 UTC,-74.006635,40.744209999999995,-73.988025,40.743882,1,8.405800000000001
2014-06-14 13:39:00 UTC,-73.954927,40.783217,-73.952562,40.789407000000004,1,6.080958652157953
2014-06-14 13:39:00 UTC,-74.00477,40.746977,-73.96410999999999,40.802537,1,16.4264
2014-06-14 13:39:00 UTC,-74.00544000000001,40.745934999999996,-73.98579699999999,40.763721999999994,1,11.486799999999997
2014-06-14 13:39:00 UTC,-74.01311,40.70408,-73.97339699999999,40.751616999999996,1,18.880999999999993
2014-06-14 13:39:00 UTC,-73.980173,40.74585,-73.986687,40.766566999999995,1,9.4904
2014-06-14 13:39:00 UTC,-73.99287,40.75307,-73.9894,40.757659999999994,1,7.820799999999999
2014-06-14 13:39:00 UTC,-73.96409,40.776612,-73.981708,40.75233,1,11.7326
2014-06-14 13:39:00 UTC,-73.98736,40.729017,-73.99781,40.729485,1,6.9978
2014-06-14 13:39:00 UTC,-73.96744,40.772032,-73.981815,40.773534999999995,1,8.280519610832751
2014-06-14 13:39:00 UTC,-73.99613199999999,40.726167,-73.98429300000001,40.729046999999994,1,6.509830996993687
2014-06-14 13:39:00 UTC,-73.986387,40.739996999999995,-73.979067,40.737097,1,6.5927999999999995
2014-06-14 13:39:00 UTC,-73.997102,40.722196999999994,-73.963812,40.71224,1,11.164800000000001
2014-06-14 13:39:00 UTC,-73.993222,40.747246999999994,-73.959138,40.763546999999996,1,13.753967605173905
2014-06-14 13:39:00 UTC,-73.989773,40.73411,-73.943265,40.691587,1,14.33582
2014-06-14 13:39:00 UTC,-73.986618,40.761682,-73.982262,40.771066999999995,1,7.086399999999999
2014-06-14 13:39:00 UTC,-73.99221,40.730832,-73.99857800000001,40.719815000000004,1,8.221830996993681
2014-06-14 13:39:00 UTC,-73.96384,40.768102,-73.992085,40.730375,1,14.6384
2014-06-14 13:39:00 UTC,-73.96038,40.776002000000005,-73.938887,40.804297,1,9.215470102850235
2014-06-14 13:39:00 UTC,-73.97256,40.756254999999996,-74.000222,40.762609999999995,1,10.607687666229442
2014-06-14 13:39:00 UTC,-73.977347,40.758262,-74.00764000000001,40.732921999999995,1,13.090399999999999
2014-06-14 13:39:00 UTC,-73.96619,40.76811,-73.99328,40.739977,1,13.79991066491776
2014-06-14 13:39:00 UTC,-73.993332,40.689932,-73.978802,40.684532,1,9.756419999999993
2014-06-14 13:39:00 UTC,-73.989652,40.772837,-73.991937,40.749412,1,11.26552766622944
2014-06-14 13:39:00 UTC,-73.994922,40.749567,-73.99260699999999,40.742872,1,6.876
2014-06-14 13:39:00 UTC,-73.984972,40.736205,-73.990887,40.742212,1,7.204400000000001
2014-06-14 13:39:00 UTC,-73.98,40.745682,-73.97261999999999,40.758292,1,8.0328
2014-06-14 13:39:00 UTC,-73.975752,40.781657,-73.982252,40.770540000000004,1,7.441
2014-06-14 13:39:00 UTC,-73.994077,40.741197,-73.984512,40.764202000000004,1,10.597
2014-06-14 13:39:00 UTC,-73.972752,40.76462,-73.966815,40.772452,1,7.204973203610916
2014-06-14 13:39:00 UTC,-73.99294300000001,40.742470000000004,-73.996302,40.738157,1,6.3418
2014-06-14 13:39:00 UTC,-73.96919,40.769459999999995,-74.00148,40.726259999999996,1,16.296
2014-06-14 13:39:00 UTC,-74.003227,40.725407000000004,-73.988945,40.723040000000005,1,7.342400000000002
2014-06-14 13:39:00 UTC,-73.971583,40.766377,-73.97747,40.762815,1,7.2208000000000006
2014-06-14 13:39:00 UTC,-73.97615,40.739872,-74.00305300000001,40.756221999999994,1,10.724447666229437
2014-06-14 13:39:00 UTC,-73.97318,40.755452000000005,-73.98097,40.744632,1,7.69385533245888
2014-06-14 13:39:00 UTC,-73.96829,40.755192,-73.987627,40.738434999999996,1,9.31082132983552
2014-06-14 13:39:00 UTC,-73.948185,40.774497,-73.98173,40.767695,1,12.016199999999998
2014-06-14 13:39:00 UTC,-73.78196,40.64479,-73.97213,40.6404,1,8.753019999999998
2014-06-14 13:39:00 UTC,-73.986835,40.766290000000005,-73.990022,40.764802,1,7.3662
2014-06-14 13:39:00 UTC,-73.97961,40.76717,-73.979495,40.771242,1,7.233599999999999
2014-06-14 13:39:00 UTC,-73.955017,40.773412,-73.959745,40.779475,1,5.782799999999999
2014-06-14 13:39:00 UTC,-73.99255500000001,40.714095,-73.983663,40.721375,1,8.3104
2014-06-14 13:39:00 UTC,-73.96149100000001,40.776958,-73.950262,40.77232,1,6.1494
2014-06-14 13:39:00 UTC,-73.993505,40.74981,-73.984672,40.761817,1,8.9386
2014-06-14 13:39:00 UTC,-73.988536,40.721543,-73.984026,40.743491999999996,1,9.148030996993688
2014-06-14 13:39:00 UTC,-73.97356500000001,40.754946999999994,-74.006003,40.70687,1,16.9688
2014-06-14 13:39:00 UTC,-73.98206,40.77772,-73.97436,40.78747,1,7.0196000000000005
2014-06-14 13:39:00 UTC,-73.988327,40.74821,-73.991392,40.744802,1,6.89952766622944
2014-06-14 13:39:00 UTC,-73.995295,40.749629999999996,-73.995878,40.737047,1,7.284599999999999
2014-06-14 13:39:00 UTC,-74.012938,40.70807,-73.958972,40.729785,1,14.255399999999996
2014-06-14 13:39:00 UTC,-73.97194,40.762475,-73.98824,40.743342,1,9.6480383311472
2014-06-14 13:39:00 UTC,-74.002072,40.740237,-73.99559,40.716945,1,11.091199999999999
2014-06-14 13:39:00 UTC,-73.99157199999999,40.749837,-73.973802,40.737797,1,9.221060000000001
2014-06-14 13:39:00 UTC,-73.991395,40.735137,-74.00564,40.737587,1,7.309999999999999
2014-06-14 13:39:00 UTC,-73.997557,40.756537,-73.988297,40.764865,1,8.529
2014-06-14 13:39:00 UTC,-73.95575500000001,40.77963,-73.986795,40.750446999999994,1,14.843399999999997
2014-06-14 13:39:00 UTC,-73.9583,40.80089,-73.97335,40.76376,1,11.739841441097962
2014-06-14 13:39:00 UTC,-74.003687,40.70605,-73.99041,40.73087,1,11.772696887422835
2014-06-14 13:39:00 UTC,-73.999117,40.734173,-73.97389,40.763952,1,13.2528
2014-06-14 13:39:00 UTC,-73.99088,40.75554,-73.97535,40.75122,1,9.348799999999999
2014-06-14 13:39:00 UTC,-73.97569200000001,40.782117,-73.970575,40.758672,1,9.79404144109796
2014-06-14 13:39:00 UTC,-73.954693,40.773215,-73.983427,40.76052,1,12.153
2014-06-14 13:39:00 UTC,-73.93520699999999,40.75077,-73.949648,40.752697,1,7.0924000000000005
2014-06-14 13:39:00 UTC,-73.790352,40.643745,-73.994598,40.748702,1,14.608080000000005
2014-06-14 13:39:00 UTC,-73.983213,40.744428000000006,-73.99275300000001,40.753042,1,7.909
2014-06-14 13:39:00 UTC,-74.001452,40.734487,-74.00148,40.734712,1,6.29768
2014-06-14 13:39:00 UTC,-73.967087,40.788497,-73.967118,40.793702,1,6.550117304315909
2014-06-14 13:39:00 UTC,-73.987818,40.75985,-73.961963,40.779332000000004,1,10.6776
2014-06-14 13:39:00 UTC,-73.98347199999999,40.738921999999995,-74.00349,40.722732,1,9.426752132175059
2014-06-14 13:39:00 UTC,-73.981537,40.74393,-74.00091,40.720537,1,10.771704264350117
2014-06-14 13:39:00 UTC,-73.98403,40.757731,-73.87271199999999,40.774423999999996,1,12.79508
2014-06-14 13:39:00 UTC,-73.790212,40.644205,-73.898725,40.69862,1,7.881120000000006
2014-06-14 13:39:00 UTC,-73.977597,40.758086999999996,-74.013315,40.708975,1,18.411599999999993
2014-06-14 13:39:00 UTC,-73.97876,40.736587,-74.001597,40.75479,1,10.425
2014-06-14 13:39:00 UTC,-74.002925,40.723357,-74.017655,40.705132,1,9.5038
2014-06-14 13:39:00 UTC,-73.98355699999999,40.770987,-73.990095,40.761829999999996,1,8.4798
2014-06-14 13:39:00 UTC,-73.982112,40.775165,-73.974962,40.790022,1,7.440758652157954
2014-06-14 13:39:00 UTC,-73.97107,40.76405,-73.98289,40.689820000000005,1,18.349199999999996
2014-06-14 13:39:00 UTC,-73.98748,40.776608,-73.97185999999999,40.799902,1,9.395
2014-06-14 13:39:00 UTC,-74.00495699999999,40.737596999999994,-73.98952299999999,40.742702,1,7.632599999999999
2014-06-14 13:39:00 UTC,-73.987477,40.75013,-73.97840500000001,40.772791999999995,1,10.5766
2014-06-14 13:39:00 UTC,-73.95066800000001,40.779357,-73.981842,40.779302,1,10.864400000000002
2014-06-14 13:39:00 UTC,-73.98059,40.747682,-73.98059,40.747682,1,6.983059999999999
2014-06-14 13:39:00 UTC,-73.97548,40.776852000000005,-73.95267,40.783477000000005,1,9.609
2014-06-14 13:39:00 UTC,-73.996185,40.753532,-73.984365,40.753992,1,8.5104
2014-06-14 13:39:00 UTC,-73.95839699999999,40.778772,-73.966175,40.768046999999996,1,7.5954
2014-06-14 13:39:00 UTC,-73.996115,40.722317,-74.003342,40.722747,1,7.119709969936876
2014-06-14 13:39:00 UTC,-73.969212,40.761086999999996,-73.98626999999999,40.767207,1,8.330727666229441
2014-06-14 13:39:00 UTC,-74.00351500000001,40.725305,-73.989928,40.751591999999995,1,11.3722
2014-06-14 13:39:00 UTC,-74.007248,40.727522,-73.987782,40.724135,1,8.442891715348757
2014-06-14 13:39:00 UTC,-73.979138,40.755022,-74.01141700000001,40.709817,1,17.983599999999996
2014-06-14 13:39:00 UTC,-73.9624,40.767412,-73.953473,40.772771999999996,1,6.290146407221834
2014-06-14 13:39:00 UTC,-73.958,40.768752,-73.956025,40.771297,1,6.286373203610918
2014-06-14 13:39:00 UTC,-73.96765,40.763025,-73.960562,40.775427,1,6.648332036109166
2014-06-14 13:39:00 UTC,-73.99419300000001,40.751092,-74.003652,40.741975,1,7.4758
2014-06-14 13:39:00 UTC,-73.99808,40.736957000000004,-73.99855699999999,40.724587,1,7.550600000000002
2014-06-14 13:39:00 UTC,-73.975412,40.765327,-73.969302,40.762825,1,6.9437999999999995
2014-06-14 13:39:00 UTC,-73.995857,40.732791999999996,-73.985787,40.762177,1,12.231800000000002
2014-06-14 13:39:00 UTC,-73.99488000000001,40.765705,-73.9858,40.760697,1,8.115400000000001
2014-06-14 13:39:00 UTC,-74.008063,40.722182000000004,-73.95736,40.774037,1,17.642720000000004
2014-06-14 13:39:00 UTC,-74.0018,40.740790000000004,-73.99818,40.72381,1,8.535491715348755
2014-06-14 13:39:00 UTC,-73.95429,40.766287,-73.961268,40.764666999999996,1,7.301799999999999
2014-06-14 13:39:00 UTC,-74.005452,40.707692,-73.98512,40.720387,1,9.951399999999992
2014-06-14 13:39:00 UTC,-73.993063,40.757987,-73.9957,40.740182,1,8.45252766622944
2014-06-14 13:39:00 UTC,-73.98722,40.722402,-73.990852,40.729341999999995,1,6.437230996993688
2014-06-14 13:39:00 UTC,-73.981957,40.768555,-73.971425,40.762159999999994,1,7.8298000000000005
2014-06-14 13:39:00 UTC,-73.98009499999999,40.755146999999994,-73.993037,40.736612,1,9.030455332458882
2014-06-14 13:39:00 UTC,-73.958775,40.772602,-73.988202,40.763166999999996,1,11.344727666229439
2014-06-14 13:39:00 UTC,-73.99619,40.743327,-74.00315,40.723092,1,8.700599999999998
2014-06-14 13:39:00 UTC,-73.970323,40.793943,-73.955458,40.779405,1,8.0884
2014-06-14 13:39:00 UTC,-73.97471999999999,40.76165,-73.98253000000001,40.755140000000004,1,8.111
2014-06-14 13:39:00 UTC,-73.99233000000001,40.743607,-74.005145,40.718915,1,10.665199999999999
2014-06-14 13:39:00 UTC,-73.99010200000001,40.756892,-73.98937,40.736727,1,8.59445533245888
2011-12-12 09:42:12 UTC,-73.9851,40.7365,-73.9902,40.7466,1,6.157200000000004
2011-12-12 09:42:12 UTC,-73.967846,40.801121,-73.97149499999999,40.794979,1,6.8423586521579685
2011-12-12 09:42:12 UTC,-73.983598,40.744122,-74.00721,40.713087,1,11.127200000000013
2011-12-12 09:42:12 UTC,-74.003716,40.72374,-73.99244399999999,40.739059999999995,1,6.523799999999982
2011-12-12 09:42:12 UTC,-73.964083,40.771029,-73.976259,40.756069000000004,1,7.623600000000004
2013-06-27 00:20:40 UTC,-73.970698,40.788531,-73.938011,40.855270000000004,1,10.010799999999998
2013-06-27 00:20:40 UTC,-73.987433,40.760706,-73.954302,40.778213,1,11.446727605173905
2009-02-20 13:34:16 UTC,-73.974478,40.756004,-73.961013,40.775931,1,7.028403064312374
2009-02-20 13:34:16 UTC,-74.010012,40.720559,-74.00276600000001,40.760599,1,11.34717417508042
2009-02-20 13:34:16 UTC,-73.964135,40.757195,-73.976472,40.765838,1,6.304600000000002
2010-08-22 21:14:08 UTC,-73.863752,40.771078,-73.980705,40.763273999999996,1,10.274199999999993
2010-08-22 21:14:08 UTC,-73.992531,40.758518,-74.01358,40.702339,1,14.637000000000018
2010-08-22 21:14:08 UTC,-74.010177,40.721474,-74.016017,40.717565,1,6.6578000000000035
2010-08-22 21:14:08 UTC,-73.97702199999999,40.747605,-73.957033,40.766981,1,8.231999999999994
2012-08-06 08:58:08 UTC,-73.996535,40.716279,-73.993749,40.71475,1,6.887800000000002
2012-08-06 08:58:08 UTC,-73.91550699999999,40.746297999999996,-73.986717,40.740458000000004,1,11.877800000000002
2013-11-04 08:34:12 UTC,-73.94629499999999,40.780178,-73.955901,40.784911,1,6.405
2013-11-04 08:34:12 UTC,-73.995487,40.730777,-74.00756899999999,40.751626,1,9.137690996993687
2013-11-04 08:34:12 UTC,-73.983985,40.769246,-73.987803,40.7479,1,9.8978
2011-06-24 20:34:48 UTC,-73.97265,40.759165,-73.986713,40.739740000000005,1,7.2105999999999995
2011-06-24 20:34:48 UTC,-74.00148100000001,40.727788000000004,-73.967842,40.801968,1,15.246600000000013
2011-03-28 20:38:36 UTC,-74.005496,40.745833000000005,-73.991388,40.755096,1,6.735000000000004
2011-03-28 20:38:36 UTC,-73.950124,40.809802000000005,-73.948837,40.807466,1,7.293800000000009
2011-03-28 20:38:36 UTC,-73.982742,40.761639,-74.003303,40.743807000000004,1,7.516000000000004
2011-08-14 20:36:28 UTC,-74.000951,40.73185,-74.005094,40.718853,1,6.503799999999985
2011-08-14 20:36:28 UTC,-73.980988,40.752928000000004,-73.990592,40.736779,1,7.181800000000007
2011-08-14 20:36:28 UTC,-73.99458800000001,40.745616,-73.97617199999999,40.668559,1,14.482200000000024
2011-08-14 20:36:28 UTC,-73.973,40.7642,-73.9516,40.7737,1,7.303800000000003
2015-02-21 15:52:44 UTC,-73.99964142,40.76128387,-74.00495911,40.70695114,1,16.45400000000001
2015-02-21 15:52:44 UTC,-73.99768066,40.74091339,-73.97631073,40.73230743,1,8.1842
2015-02-21 15:52:44 UTC,-73.98439026,40.696403499999995,-73.98313141,40.744159700000004,1,13.4984
2015-02-21 15:52:44 UTC,-73.98043823,40.734478,-74.00392914,40.74144745,1,9.568400000000002
2013-01-29 11:29:52 UTC,-74.000547,40.742711,-73.99230899999999,40.764047999999995,1,9.086
2014-09-12 19:03:48 UTC,-73.986059,40.750543,-73.976333,40.732467,1,8.89968
2013-11-09 18:52:40 UTC,-74.005436,40.721001,-73.984981,40.724268,1,8.576799999999999
2013-11-09 18:52:40 UTC,-73.99076,40.750221999999994,-74.001369,40.721367,1,11.635800000000005
2013-04-25 16:10:04 UTC,-73.97134100000001,40.751362,-73.77624899999999,40.645615,1,16.128672132175065
2013-04-25 16:10:04 UTC,-73.99579200000001,40.753923,-73.979892,40.751194,1,8.339599999999999
2013-09-07 14:37:52 UTC,-73.942504,40.812047,-73.961201,40.801051,1,7.4188
2013-09-07 14:37:52 UTC,-74.009985,40.721755,-73.98841999999999,40.714197,1,8.643799999999999
2013-09-07 14:37:52 UTC,-73.999344,40.742281,-74.007075,40.748069,1,6.977199999999998
2011-05-21 13:16:20 UTC,-73.989861,40.76742,-73.982949,40.776920000000004,1,6.250600000000001
2011-05-21 13:16:20 UTC,-73.980611,40.751283,-73.968612,40.758526,1,6.275510918276954
2011-05-21 13:16:20 UTC,-73.997552,40.721409,-74.005576,40.744953,1,8.13619999999999
2011-11-25 16:36:24 UTC,-73.993943,40.740982,-73.98323,40.731559000000004,1,5.972200000000008
2011-11-25 16:36:24 UTC,-74.00025600000001,40.730506,-73.979219,40.761097,1,9.80939999999999
2015-01-31 20:54:04 UTC,-74.00137329,40.73705673,-73.99819183,40.72898865,1,7.1774
2010-11-01 23:31:28 UTC,-73.996852,40.737528999999995,-73.991014,40.755837,1,7.063999999999999
2010-11-01 23:31:28 UTC,-73.959735,40.767036,-73.979618,40.743739,1,8.465441605979256
2010-11-01 23:31:28 UTC,-73.998827,40.724698,-73.972162,40.747326,1,9.512200000000005
2011-03-24 15:57:04 UTC,-73.982587,40.746472,-73.98380999999999,40.743944,1,5.700400000000007
2011-03-24 15:57:04 UTC,-73.959245,40.767553,-73.977747,40.776222,1,7.1751999999999985
2010-05-10 10:37:04 UTC,-73.976646,40.749266,-73.99033299999999,40.745231,1,6.246399999999998
2010-05-10 10:37:04 UTC,-73.985901,40.75565,-73.975898,40.75736,1,6.139799999999987
2010-05-10 10:37:04 UTC,-74.011108,40.715461,-73.996243,40.696673,1,8.1156870875402
2010-05-10 10:37:04 UTC,-73.991668,40.749446999999996,-74.005707,40.725885999999996,1,8.413599999999995
2012-06-09 16:53:44 UTC,-73.973334,40.763702,-73.99164300000001,40.754099,1,7.499999999999992
2012-08-22 22:39:20 UTC,-73.983765,40.765684,-74.009293,40.706195,1,16.41420000000003
2012-08-22 22:39:20 UTC,-73.9784,40.744983000000005,-73.98541,40.735960999999996,1,6.192199999999994
2012-12-23 02:29:16 UTC,-74.003236,40.731949,-73.959567,40.762817999999996,1,11.687600000000002
2012-06-30 15:55:12 UTC,-74.009518,40.746582000000004,-73.967179,40.763811,1,12.554199999999993
2012-06-30 15:55:12 UTC,-73.990302,40.750902,-74.00216999999999,40.738394,1,6.253199999999998
2012-06-30 15:55:12 UTC,-74.000283,40.737562,-74.013773,40.702387,1,10.778
2012-06-30 15:55:12 UTC,-74.003962,40.747890000000005,-73.995598,40.75949,1,7.147308062690048
2011-10-02 23:36:00 UTC,-73.96623000000001,40.753840000000004,-73.9362,40.794796999999996,1,10.526470102850242
2011-10-02 23:36:00 UTC,-73.974375,40.679922,-73.95395699999999,40.730305,1,11.276399999999985
2011-10-02 23:36:00 UTC,-73.973798,40.687278000000006,-73.96476700000001,40.638197,1,9.86061999999999
2011-10-02 23:36:00 UTC,-73.97978499999999,40.775892,-73.985015,40.776243,1,6.214000000000004
2011-10-02 23:36:00 UTC,-73.97977,40.739613,-74.007737,40.705207,1,11.666599999999999
2011-10-02 23:36:00 UTC,-74.004512,40.730533,-74.00670699999999,40.726593,1,6.080799999999996
2011-10-02 23:36:00 UTC,-73.98236999999999,40.773378,-74.006975,40.734665,1,10.3826
2011-10-02 23:36:00 UTC,-73.87450799999999,40.774035,-73.98904300000001,40.729172999999996,1,13.953999999999992
2011-10-02 23:36:00 UTC,-73.95285200000001,40.772537,-73.978942,40.747175,1,11.065000000000001
2011-10-02 23:36:00 UTC,-73.992417,40.748752,-73.97245699999999,40.753811999999996,1,7.485599999999996
2011-10-02 23:36:00 UTC,-73.974753,40.737138,-73.985293,40.751236999999996,1,6.806399999999994
2011-10-02 23:36:00 UTC,-73.96851,40.754948,-73.977967,40.734193,1,7.291800000000001
2011-10-02 23:36:00 UTC,-74.001977,40.724452,-73.99841500000001,40.7351,1,5.877399999999992
2011-10-02 23:36:00 UTC,-73.988713,40.718857,-74.00546700000001,40.727107000000004,1,7.073030996993688
2011-10-02 23:36:00 UTC,-73.982157,40.674133000000005,-73.984368,40.663596999999996,1,10.156799999999993
2011-10-02 23:36:00 UTC,-73.985117,40.758853,-74.001898,40.735202,1,8.121199999999993
2011-10-02 23:36:00 UTC,-73.98666,40.722446999999995,-74.006417,40.738717,1,7.959599999999988
2011-10-02 23:36:00 UTC,-73.951082,40.825677,-73.999648,40.751497,1,14.407259999999969
2011-10-02 23:36:00 UTC,-73.984588,40.728882,-73.98222,40.762638,1,9.992200000000006
2011-10-02 23:36:00 UTC,-73.98893000000001,40.763657,-73.98581,40.777935,1,6.877599999999997
2011-10-02 23:36:00 UTC,-73.990338,40.718968,-73.97914300000001,40.724242,1,6.926800000000008
2011-10-02 23:36:00 UTC,-74.004547,40.742232,-73.978482,40.76278,1,9.124600000000008
2011-10-02 23:36:00 UTC,-73.963667,40.761457,-73.930565,40.764632,1,8.727750102850242
2011-10-02 23:36:00 UTC,-73.997988,40.721363000000004,-73.989735,40.75994,1,11.772200000000014
2011-10-02 23:36:00 UTC,-73.99425500000001,40.745455,-74.01010699999999,40.714307,1,11.238600000000007
2011-10-02 23:36:00 UTC,-73.991552,40.750048,-73.98445,40.733053000000005,1,6.936599999999992
2011-10-02 23:36:00 UTC,-73.97631,40.775892,-73.989425,40.776447,1,7.071105641657844
2011-10-02 23:36:00 UTC,-73.95055699999999,40.826583,-73.938448,40.814805,1,8.616400000000011
2011-10-02 23:36:00 UTC,-73.99407,40.751413,-73.980663,40.773984999999996,1,8.263199999999996
2011-10-02 23:36:00 UTC,-73.950275,40.784657,-73.984137,40.743215,1,12.52
2011-10-02 23:36:00 UTC,-73.988043,40.759873,-73.973568,40.789705,1,8.692399999999996
2011-10-02 23:36:00 UTC,-73.874537,40.774122,-73.98068,40.736777000000004,1,13.248399999999988
2011-10-02 23:36:00 UTC,-73.778122,40.646807,-73.988785,40.768785,1,15.665799999999999
2011-10-02 23:36:00 UTC,-73.983595,40.729822,-73.976848,40.751838,1,7.604200000000001
2011-10-02 23:36:00 UTC,-73.989715,40.756712,-73.959547,40.76758,1,9.269800000000009
2011-10-02 23:36:00 UTC,-73.870935,40.77375,-73.97144300000001,40.752472,1,9.937800000000005
2011-10-02 23:36:00 UTC,-73.99100200000001,40.739686999999996,-73.962187,40.810145,1,16.080200000000026
2011-10-02 23:36:00 UTC,-73.99776700000001,40.751432,-73.98801999999999,40.723718,1,10.348399999999998
2011-10-02 23:36:00 UTC,-73.99154300000001,40.666665,-73.983587,40.729985,1,10.971599999999983
2011-10-02 23:36:00 UTC,-73.99103199999999,40.755988,-73.953158,40.817478,1,14.97160000000001
2011-10-02 23:36:00 UTC,-73.99265799999999,40.748482,-73.98959,40.725898,1,8.42880000000001
2011-10-02 23:36:00 UTC,-73.962542,40.762997999999996,-74.009377,40.720012,1,16.235199999999992
2011-10-02 23:36:00 UTC,-73.963585,40.710397,-74.001565,40.708507,1,8.5495941750804
2011-10-02 23:36:00 UTC,-74.000685,40.720933,-73.95291999999999,40.654447,1,12.213800000000012
2011-10-02 23:36:00 UTC,-73.814387,41.06966,-73.842272,41.051657,1,9.061000000000014
2011-10-02 23:36:00 UTC,-73.986485,40.730183000000004,-73.95250300000001,40.69512,1,12.334000000000007
2011-10-02 23:36:00 UTC,-73.871065,40.773777,-74.007195,40.707770000000004,1,17.795792132175077
2011-10-02 23:36:00 UTC,-73.990668,40.746012,-73.932105,40.757670000000005,1,15.300180000000015
2011-10-02 23:36:00 UTC,-74.005023,40.710738,-73.987217,40.771017,1,15.008399999999993
2011-10-02 23:36:00 UTC,-73.98909,40.721515000000004,-74.008942,40.710937,1,7.956599999999994
2011-10-02 23:36:00 UTC,-73.96821,40.762427,-73.949925,40.708172999999995,1,17.27760000000001
2011-10-02 23:36:00 UTC,-73.998213,40.745158,-73.97574,40.670575,1,14.283400000000018
2011-10-02 23:36:00 UTC,-73.78442,40.648596999999995,-73.96576800000001,40.764437,1,15.0992
2011-10-02 23:36:00 UTC,-73.96852700000001,40.758878,-73.947385,40.779885,1,8.574799999999989
2011-10-02 23:36:00 UTC,-74.002903,40.728115,-73.999785,40.72676,1,6.059091715348752
2011-10-02 23:36:00 UTC,-73.986823,40.76135,-73.984955,40.767672999999995,1,6.28660000000001
